"Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64))"
"155","Papua New Guinea","5.2","","5.3","","5.4","","5.5","","5.7","","5.6","","5.6","","5.5","","5.5","","5.4","","5.5","","5.6","","5.7",""
"98","Paraguay","7.4","","7.7","","7.6","","7.9","","8.4","","8.6","","8.7","","8.9","","9.0","","9.2","","9.5","","9.7","","10.0",""
"82","Peru","7.0","","7.5","","8.0","","8.8","","9.8","","10.0","","10.3","","10.6","","10.9","","11.3","","11.6","","11.9","","12.2",""
"106","Philippines","5.6","","5.4","","5.6","","5.9","","6.7","","6.8","","6.9","","7.0","","7.2","","7.3","","7.5","","7.8","","8.0",""
"32","Poland","15.3","","16.6","","17.6","","18.6","","18.9","","19.4","","20.0","","20.8","","21.7","","22.7","","23.7","","24.8","","26.0",""
"40","Portugal","20.8","","22.3","","24.0","","25.5","","28.1","","28.8","","29.5","","30.3","","31.1","","31.9","","32.6","","33.3","","34.0",""
"41","Qatar","1.9","","2.0","","2.4","","1.7","","0.8","","0.9","","0.9","","1.0","","1.1","","1.2","","1.3","","1.4","","1.6",""
"52","Romania","15.8","","17.9","","20.1","","22.1","","22.9","","23.2","","23.5","","24.0","","24.5","","25.1","","25.9","","26.8","","27.7",""
"49","Russian Federation","15.4","","18.3","","18.0","","19.5","","18.2","","18.3","","18.4","","18.7","","19.0","","19.5","","20.2","","20.9","","21.8",""
"157","Rwanda","4.5","","5.3","","7.0","","5.1","","4.6","","4.6","","4.6","","4.6","","4.7","","4.7","","4.9","","5.0","","5.1",""
"89","Saint Lucia","13.2","","13.2","","12.4","","11.0","","12.5","","12.5","","12.6","","12.7","","12.9","","13.0","","13.2","","13.4","","13.7",""
"94","Saint Vincent and the Grenadines","11.1","","11.2","","11.1","","11.0","","12.5","","12.6","","12.8","","13.1","","13.4","","13.8","","13.9","","14.0","","14.1",""
"111","Samoa","6.9","","7.5","","8.0","","8.5","","8.8","","8.6","","8.5","","8.3","","8.1","","8.0","","8.1","","8.3","","8.4",""
"137","Sao Tome and Principe","7.5","","7.3","","6.3","","6.3","","5.6","","5.5","","5.5","","5.4","","5.4","","5.4","","5.4","","5.4","","5.4",""
"36","Saudi Arabia","5.1","","5.3","","5.1","","4.7","","4.4","","4.3","","4.2","","4.2","","4.2","","4.2","","4.4","","4.5","","4.6",""
"166","Senegal","5.9","","6.1","","6.2","","6.1","","5.9","","5.9","","5.8","","5.8","","5.8","","5.7","","5.7","","5.7","","5.7",""
"63","Serbia","14.4"," k","17.2"," k","20.5"," k","21.5"," k","21.7"," k","22.2"," k","22.8"," k","23.6"," k","24.4"," k","25.4"," k","26.2"," k","27.0"," k","27.8"," k"
"62","Seychelles","11.5","","11.3","","12.0","","10.3","","10.9","","10.8","","10.7","","10.5","","10.4","","10.4","","10.5","","10.8","","11.0",""
"181","Sierra Leone","6.9","","6.6","","6.3","","5.9","","5.7","","5.7","","5.6","","5.6","","5.5","","5.4","","5.4","","5.4","","5.3",""
"9","Singapore","7.7","","8.0","","8.5","","9.5","","9.2","","9.7","","10.3","","10.7","","11.1","","11.6","","12.5","","13.7","","15.0",""
"36","Slovakia","15.9","","16.1","","16.4","","16.3","","17.2","","17.7","","18.1","","18.6","","19.2","","19.9","","20.7","","21.7","","22.7",""
"24","Slovenia","15.5","","17.7","","20.1","","22.0","","24.1","","24.5","","24.9","","25.4","","26.0","","26.8","","27.7","","28.8","","30.0",""
"153","Solomon Islands","5.4","","5.0","","5.2","","5.4","","6.0","","6.1","","6.1","","6.2","","6.2","","6.3","","6.3","","6.4","","6.4",""
"..","Somalia","5.6","","5.3","","5.2","","5.3","","5.5","","5.5","","5.6","","5.6","","5.6","","5.6","","5.6","","5.7","","5.7",""
"113","South Africa","7.1","","7.4","","7.3","","7.1","","7.2","","7.3","","7.4","","7.5","","7.5","","7.7","","7.8","","8.0","","8.1",""
"186","South Sudan","5.3","","5.6","","5.9","","6.1","","6.3","","6.3","","6.3","","6.4","","6.3","","6.3","","6.3","","6.3","","6.2",""
"25","Spain","20.1"," l","22.1"," l","24.3"," l","24.1"," l","25.0"," l","25.6"," l","26.2"," l","26.8"," l","27.4"," l","28.1"," l","28.5"," l","28.9"," l","29.4"," l"
"71","Sri Lanka","8.8","","9.4","","9.3","","10.1","","11.1","","11.6","","12.3","","12.9","","13.6","","14.3","","14.9","","15.5","","16.0",""
"168","Sudan","5.7","","5.7","","5.8","","5.8","","6.1","","6.1","","6.2","","6.2","","6.2","","6.3","","6.3","","6.4","","6.4",""
"98","Suriname","7.8","","8.5","","8.9","","9.4","","9.6","","9.7","","9.8","","9.9","","10.0","","10.1","","10.2","","10.3","","10.5",""
"8","Sweden","27.7","","27.5","","26.9","","26.5","","27.9","","28.5","","29.1","","29.9","","30.5","","31.1","","31.6","","32.0","","32.2",""
"2","Switzerland","21.3","","21.7","","22.7","","23.2","","24.8","","25.2","","25.6","","26.0","","26.4","","26.8","","27.2","","27.6","","28.0",""
"154","Syrian Arab Republic","6.1","","6.0","","6.0","","5.9","","5.8","","5.9","","6.0","","6.1","","6.2","","6.3","","6.5","","6.8","","7.0",""
"125","Tajikistan","7.3","","7.4","","6.7","","6.5","","5.4","","5.2","","5.1","","5.0","","4.9","","4.8","","4.9","","4.9","","5.0",""
"159","Tanzania (United Republic of)","5.1"," m","5.0"," m","4.9"," m","4.8"," m","4.7"," m","4.7"," m","4.8"," m","4.8"," m","4.8"," m","4.8"," m","4.8"," m","4.9"," m","4.9"," m"
"77","Thailand","6.9","","8.1","","9.4","","10.9","","12.4","","12.8","","13.2","","13.7","","14.3","","14.8","","15.4","","16.1","","16.8",""
"131","Timor-Leste","5.2","","5.8","","6.6","","7.2","","7.6","","7.7","","7.8","","7.8","","7.9","","7.8","","7.7","","7.6","","7.5",""
"167","Togo","5.8","","5.8","","5.3","","5.1","","5.0","","5.0","","5.1","","5.1","","5.1","","5.1","","5.1","","5.1","","5.1",""
"105","Tonga","7.8","","9.5","","10.0","","10.6","","10.1","","10.1","","10.1","","10.2","","10.3","","10.4","","10.3","","10.2","","10.2",""
"63","Trinidad and Tobago","9.4","","9.5","","9.5","","10.2","","11.7","","12.1","","12.5","","12.9","","13.4","","13.9","","14.4","","15.0","","15.6",""
"91","Tunisia","8.4","","9.2","","10.6","","11.0","","10.8","","10.8","","10.8","","10.9","","11.0","","11.2","","11.5","","11.9","","12.3",""
"59","Turkey","7.7","","8.4","","9.6","","10.3","","10.9","","11.1","","11.2","","11.4","","11.6","","11.8","","12.1","","12.4","","12.7",""
"108","Turkmenistan","6.8","","7.3","","7.2","","7.3","","6.2","","6.2","","6.1","","6.1","","6.1","","6.2","","6.4","","6.6","","6.8",""
"159","Uganda","5.2","","5.1","","4.8","","4.1","","3.8","","3.8","","3.8","","3.8","","3.8","","3.8","","3.8","","3.8","","3.8",""
"88","Ukraine","18.0"," n","20.3"," n","20.0"," n","22.9"," n","22.4"," n","22.4"," n","22.4"," n","22.4"," n","22.5"," n","22.7"," n","23.1"," n","23.7"," n","24.3"," n"
"35","United Arab Emirates","1.8","","1.5","","1.5","","1.1","","0.8","","0.9","","0.9","","1.0","","1.1","","1.1","","1.2","","1.2","","1.3",""
"15","United Kingdom","24.1","","24.6","","24.4","","24.3","","25.1","","25.6","","26.2","","26.8","","27.4","","27.9","","28.3","","28.5","","28.8",""
"15","United States","19.2","","19.4","","18.7","","18.4","","19.4","","19.9","","20.4","","20.9","","21.5","","22.1","","22.8","","23.5","","24.1",""
